A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_PIN_ESCAPE!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
J!c:/users/benja/appdata/roaming/spb_data/cdssetup/workspace/projects/byggernnode1/allegro/byggernnode1.brd!Tue Nov  5 00:52:40 2024!0.0000!0.0000!533.4000!431.8000!0.0001!millimeters!BYGGERNNODE1!28.800000 mil!4!UP TO DATE!
S!N58487!J2!25!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!N58491!J2!24!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!!J2!20!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!MSB3!J2!26!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!GND!J2!14!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!LSB0!J2!11!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!LSB1!J2!12!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!LSB2!J2!13!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!LSB3!J2!15!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!LSB4!J2!16!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!LSB5!J2!17!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!LSB6!J2!18!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!LSB7!J2!19!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!!J2!1!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!!J2!22!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!5V!J2!28!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!NOT_WR!J2!27!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!VIN!J1!1!@byggernnode1.schematic1(sch_1):ins82256@\wr-tbl_6914183200xx\.\691418320002.normal\(chips)!691418320002_WR-TBL_691418320002_691418320002!!!F27!!!!!!
S!GND!J1!2!@byggernnode1.schematic1(sch_1):ins82256@\wr-tbl_6914183200xx\.\691418320002.normal\(chips)!691418320002_WR-TBL_691418320002_691418320002!!!F27!!!!!!
S!MSB4!JTAG_CONN1!1!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!GND!JTAG_CONN1!10!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!GND!JTAG_CONN1!2!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!MSB6!JTAG_CONN1!3!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!5V!JTAG_CONN1!4!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!MSB5!JTAG_CONN1!5!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!!JTAG_CONN1!6!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!!JTAG_CONN1!7!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!!JTAG_CONN1!8!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!MSB7!JTAG_CONN1!9!@byggernnode1.schematic1(sch_1):ins40919@\609-3236-nd\.\67997-210hlf.normal\(sch_1)!67997-210HLF_CONN_67997-210HLF_AMP_CONN_67997-210HLF!!!F24!!!!!!
S!LED!LED1!2!@byggernnode1.schematic1(sch_1):ins19388@\150080vs75000\.\150080vs75000.normal\(chips)!150080VS75000_LEDC2012X80N_0.8 MM_150080VS75000!!!F23!!!!!!
S!N19457!LED1!1!@byggernnode1.schematic1(sch_1):ins19388@\150080vs75000\.\150080vs75000.normal\(chips)!150080VS75000_LEDC2012X80N_0.8 MM_150080VS75000!!!F23!!!!!!
S!RS232_RX!LED2!2!@byggernnode1.schematic1(sch_1):ins25785@\150080vs75000\.\150080vs75000.normal\(chips)!150080VS75000_LEDC2012X80N_0.8 MM_150080VS75000!!!F22!!!!!!
S!N26040!LED2!1!@byggernnode1.schematic1(sch_1):ins25785@\150080vs75000\.\150080vs75000.normal\(chips)!150080VS75000_LEDC2012X80N_0.8 MM_150080VS75000!!!F22!!!!!!
S!RS232_TX!LED3!2!@byggernnode1.schematic1(sch_1):ins25831@\150080vs75000\.\150080vs75000.normal\(chips)!150080VS75000_LEDC2012X80N_0.8 MM_150080VS75000!!!F21!!!!!!
S!N26066!LED3!1!@byggernnode1.schematic1(sch_1):ins25831@\150080vs75000\.\150080vs75000.normal\(chips)!150080VS75000_LEDC2012X80N_0.8 MM_150080VS75000!!!F21!!!!!!
S!!OLED_CONN1!1!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!NOT_WR!OLED_CONN1!10!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!MSB1!OLED_CONN1!11!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!OLED_CMD!OLED_CONN1!12!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!LSB7!OLED_CONN1!2!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!LSB6!OLED_CONN1!3!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!LSB5!OLED_CONN1!4!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!LSB4!OLED_CONN1!5!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!LSB3!OLED_CONN1!6!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!LSB2!OLED_CONN1!7!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!LSB1!OLED_CONN1!8!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!LSB0!OLED_CONN1!9!@byggernnode1.schematic1(sch_1):ins39340@\wm4810-nd\.\705430011.normal\(sch_1)!705430011_CONN_SDA-70543-XXXX_12_MOL_CONN_012P_000C_1!!!F20!!!!!!
S!GND!R14!1!@byggernnode1.schematic1(sch_1):ins26068@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F9!!!!!!
S!N26066!R14!2!@byggernnode1.schematic1(sch_1):ins26068@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F9!!!!!!
S!GND!R2!1!@byggernnode1.schematic1(sch_1):ins18759@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F8!!!!!!
S!N19457!R2!2!@byggernnode1.schematic1(sch_1):ins18759@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F8!!!!!!
S!JOYSTICKY!R10!1!@byggernnode1.schematic1(sch_1):ins34405@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F12!!!!!!
S!N34889!R10!2!@byggernnode1.schematic1(sch_1):ins34405@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F12!!!!!!
S!JOYSTICKX!R11!1!@byggernnode1.schematic1(sch_1):ins34429@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F11!!!!!!
S!N34393!R11!2!@byggernnode1.schematic1(sch_1):ins34429@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F11!!!!!!
S!GND!R13!1!@byggernnode1.schematic1(sch_1):ins26010@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F10!!!!!!
S!N26040!R13!2!@byggernnode1.schematic1(sch_1):ins26010@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_330R!!!F10!!!!!!
S!CANL!R16!1!@byggernnode1.schematic1(sch_1):ins27682@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_120R!!!F6!!!!!!
S!CANH!R16!2!@byggernnode1.schematic1(sch_1):ins27682@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_120R!!!F6!!!!!!
S!CANL!R15!1!@byggernnode1.schematic1(sch_1):ins27720@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_INF!!!F7!!!!!!
S!CANH!R15!2!@byggernnode1.schematic1(sch_1):ins27720@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_INF!!!F7!!!!!!
S!N28651!R12!1!@byggernnode1.schematic1(sch_1):ins28068@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F18!!!!!!
S!5V!R12!2!@byggernnode1.schematic1(sch_1):ins28068@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F18!!!!!!
S!N58531!R3!1!@byggernnode1.schematic1(sch_1):ins61006@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F17!!!!!!
S!GND!R3!2!@byggernnode1.schematic1(sch_1):ins61006@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F17!!!!!!
S!N58523!R4!1!@byggernnode1.schematic1(sch_1):ins61458@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F16!!!!!!
S!GND!R4!2!@byggernnode1.schematic1(sch_1):ins61458@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F16!!!!!!
S!N58491!R5!1!@byggernnode1.schematic1(sch_1):ins61850@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F15!!!!!!
S!GND!R5!2!@byggernnode1.schematic1(sch_1):ins61850@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F15!!!!!!
S!N58487!R6!1!@byggernnode1.schematic1(sch_1):ins61912@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F14!!!!!!
S!GND!R6!2!@byggernnode1.schematic1(sch_1):ins61912@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F14!!!!!!
S!N71765!R7!1!@byggernnode1.schematic1(sch_1):ins71894@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F13!!!!!!
S!GND!R7!2!@byggernnode1.schematic1(sch_1):ins71894@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F13!!!!!!
S!RESET!R1!1!@byggernnode1.schematic1(sch_1):ins19596@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F19!!!!!!
S!5V!R1!2!@byggernnode1.schematic1(sch_1):ins19596@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_10K!!!F19!!!!!!
S!N45719!R8!1!@byggernnode1.schematic1(sch_1):ins44623@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_2K!!!F5!!!!!!
S!SLIDERL2!R8!2!@byggernnode1.schematic1(sch_1):ins44623@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_2K!!!F5!!!!!!
S!N43927!R9!1!@byggernnode1.schematic1(sch_1):ins44665@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_2K!!!F4!!!!!!
S!SLIDERR!R9!2!@byggernnode1.schematic1(sch_1):ins44665@\erj-6geyj103v\.\erj-6geyj103v.normal\(chips)!ERJ-6GEYJ103V_RESC2012X70N_0.7 MM_2K!!!F4!!!!!!
S!GND!S1!A1!@byggernnode1.schematic1(sch_1):ins18643@\evq-q2b02w\.\evq-q2b02w.normal\(chips)!EVQ-Q2B02W_EVQQ2B02W_2.5 MM_EVQ-Q2B02W!!!F3!!!!!!
S!GND!S1!A2!@byggernnode1.schematic1(sch_1):ins18643@\evq-q2b02w\.\evq-q2b02w.normal\(chips)!EVQ-Q2B02W_EVQQ2B02W_2.5 MM_EVQ-Q2B02W!!!F3!!!!!!
S!RESET!S1!B1!@byggernnode1.schematic1(sch_1):ins18643@\evq-q2b02w\.\evq-q2b02w.normal\(chips)!EVQ-Q2B02W_EVQQ2B02W_2.5 MM_EVQ-Q2B02W!!!F3!!!!!!
S!RESET!S1!B2!@byggernnode1.schematic1(sch_1):ins18643@\evq-q2b02w\.\evq-q2b02w.normal\(chips)!EVQ-Q2B02W_EVQQ2B02W_2.5 MM_EVQ-Q2B02W!!!F3!!!!!!
S!N45719!TOUCH_CONN1!1!@byggernnode1.schematic1(sch_1):ins43877@\wm4826-nd\.\705430038.normal\(sch_1)!705430038_CONN_SDA-70543-XXXX_04_MOL_CONN_004P_000C_1!!!F2!!!!!!
S!PAD_BTN_L!TOUCH_CONN1!2!@byggernnode1.schematic1(sch_1):ins43877@\wm4826-nd\.\705430038.normal\(sch_1)!705430038_CONN_SDA-70543-XXXX_04_MOL_CONN_004P_000C_1!!!F2!!!!!!
S!N43927!TOUCH_CONN1!3!@byggernnode1.schematic1(sch_1):ins43877@\wm4826-nd\.\705430038.normal\(sch_1)!705430038_CONN_SDA-70543-XXXX_04_MOL_CONN_004P_000C_1!!!F2!!!!!!
S!PAD_BTN_R!TOUCH_CONN1!4!@byggernnode1.schematic1(sch_1):ins43877@\wm4826-nd\.\705430038.normal\(sch_1)!705430038_CONN_SDA-70543-XXXX_04_MOL_CONN_004P_000C_1!!!F2!!!!!!
S!N01551!Y1!1!@byggernnode1.schematic1(sch_1):ins16619@\abls-4.9152mhz-b4-t\.\abls-4.9152mhz-b4-t.normal\(chips)!ABLS-4.9152MHZ-B4-T_ABLS_ABLS-4.9152MHZ-B4-T!!!F1!!!!!!
S!N16537!Y1!2!@byggernnode1.schematic1(sch_1):ins16619@\abls-4.9152mhz-b4-t\.\abls-4.9152mhz-b4-t.normal\(chips)!ABLS-4.9152MHZ-B4-T_ABLS_ABLS-4.9152MHZ-B4-T!!!F1!!!!!!
S!N01323!Y2!1!@byggernnode1.schematic1(sch_1):ins17463@\ecs-160-20-5px-tr\.\ecs-160-20-5px-tr.normal\(chips)!ECS-160-20-5PX-TR_ECS160205PXTR_4.3 MM_ECS-160-20-5PX-TR!!!F0!!!!!!
S!N17634!Y2!2!@byggernnode1.schematic1(sch_1):ins17463@\ecs-160-20-5px-tr\.\ecs-160-20-5px-tr.normal\(chips)!ECS-160-20-5PX-TR_ECS160205PXTR_4.3 MM_ECS-160-20-5PX-TR!!!F0!!!!!!
